title,author,pdf_url
A Dictionary Of Conjucation Of Verbs,Yerra Satyanarayana,http://www.dli.ernet.in/bitstream/handle/2015/391343/A-DICTIONARY.pdf?sequence=1&isAllowed=y
A Triennial Catalogue Of The Manuscripts Vol V Telugu,P.p.subrahmanya Sastri,http://www.dli.ernet.in/bitstream/handle/2015/330332/A-Triennial.pdf?sequence=1&isAllowed=y
A.c.reddy Charitra,A.s.raju,http://www.dli.ernet.in/bitstream/handle/2015/386816/ACReddy-Charitra.pdf?sequence=1&isAllowed=y
A Guide For Primary Agricultural Co-operative Credit Societies,A.s.raju,http://www.dli.ernet.in/bitstream/handle/2015/391351/A-GUIDE.pdf?sequence=1&isAllowed=y
A Ramayanamu Rendava Kurpu,M Singana Kavi,http://www.dli.ernet.in/bitstream/handle/2015/329477/A-Ramayanamu.pdf?sequence=1&isAllowed=y
A Descriptive Catalogue Of The Telugu Manuscripts In The Andhrapradesh Govt Orientalmanuscripts Library Hyd Vol3,Narasimha Rao,http://www.dli.ernet.in/bitstream/handle/2015/385489/ADescriptiveCatalogueOfTheTeluguManuscriptsInTheAndhrapradeshGovtOrientalmanuscriptsLibraryHydVol3.pdf?sequence=1&isAllowed=y
1994 February Sapthagiri Telugu,K. Subbarao,http://www.dli.ernet.in/bitstream/handle/2015/498019/1994FebruarySapthagiritelugu.pdf?sequence=1&isAllowed=y
A Triennial Catalogue Of The Manuscripts Vol Iii Part Iii Telugu,S.kuppuswami Sastri,http://www.dli.ernet.in/bitstream/handle/2015/330331/A-Triennial.pdf?sequence=1&isAllowed=y
A Journey To Gaumukh,,http://www.dli.ernet.in/bitstream/handle/2015/287801/A-Journey.pdf?sequence=1&isAllowed=y
A Study Of Women Dairy Coop..,T Venkata Padmavathi,http://www.dli.ernet.in/bitstream/handle/2015/385491/A-Study.pdf?sequence=1&isAllowed=y
A Guide To Hampi And Vijayanagar,"Narasimhaswami,h.k",http://www.dli.ernet.in/bitstream/handle/2015/385083/A-Guide.pdf?sequence=1&isAllowed=y
A Text Book Of Botany,P_n_rao,http://www.dli.ernet.in/bitstream/handle/2015/329648/A-Text.pdf?sequence=1&isAllowed=y
A History Of Our Own Times Volume Ii.,Justin Mocarthy,http://www.dli.ernet.in/bitstream/handle/2015/385490/A-History.pdf?sequence=1&isAllowed=y
Aachaarya Ran'gaa Jiivita Charitra,Daruvuuri Viirayya,http://www.dli.ernet.in/bitstream/handle/2015/492046/aachaarya-rangaa.pdf?sequence=1&isAllowed=y
Aachaarya Hrxdayam,Puduppat't'u Tiruveijkat'aachaarya,http://www.dli.ernet.in/bitstream/handle/2015/333326/Aachaarya-Hrxdayam.pdf?sequence=1&isAllowed=y
Aa Sparsha Yogam Ane Sri Madbagvatgita  Vol-i,Sri Dayananda Ponnala Rajayogi,http://www.dli.ernet.in/bitstream/handle/2015/391498/AA-SPARSHA.pdf?sequence=1&isAllowed=y
A Journey To Gaumukh,,http://www.dli.ernet.in/bitstream/handle/2015/448401/A-Journey.pdf?sequence=1&isAllowed=y
Aa Raatri,Chalan',http://www.dli.ernet.in/bitstream/handle/2015/385492/aa-raatri.pdf?sequence=1&isAllowed=y
Aa Lookamunun'd'i Aahvaanamu,Raamaaraavu Vein'kat'a Gan'gaadhara,http://www.dli.ernet.in/bitstream/handle/2015/371716/Aa-Lookamunundi.pdf?sequence=1&isAllowed=y
Aa Lokamunundi Ahwanamu,Gangadhara_ramarao,http://www.dli.ernet.in/bitstream/handle/2015/329799/Aa-Lokamunundi.pdf?sequence=1&isAllowed=y
A.chehove Kadalu,A.chehove,http://www.dli.ernet.in/bitstream/handle/2015/389799/ACHEHOVE-KADALU.pdf?sequence=1&isAllowed=y
A.chehove Kadalu,A.chehove,http://www.dli.ernet.in/bitstream/handle/2015/388816/AChehove-Kadalu.pdf?sequence=1&isAllowed=y
A.chehove Kadalu,A.chehove,http://www.dli.ernet.in/bitstream/handle/2015/391340/ACHEHOVE-KADALU.pdf?sequence=1&isAllowed=y
Aadarsha Bhaaratamu,Shaasatri Peravali Lin'gayya,http://www.dli.ernet.in/bitstream/handle/2015/372391/Aadarsha-Bhaaratamu.pdf?sequence=1&isAllowed=y
Aad'amal'ayaal'an',Shrii Kovvali Lakqs-miinarasin'haaraavu,http://www.dli.ernet.in/bitstream/handle/2015/331691/Aadamalayaalan.pdf?sequence=1&isAllowed=y
Aad'apooliisu,Jayashrii,http://www.dli.ernet.in/bitstream/handle/2015/331575/Aadapooliisu.pdf?sequence=1&isAllowed=y
Aachaaryavaand-i Dvitiiya San'put'amu Veidamulu,Pin'gal'i Suuryasun'daran',http://www.dli.ernet.in/bitstream/handle/2015/497169/aachaaryavaand-i-dvitiiya.pdf?sequence=1&isAllowed=y
Aachaarya Suukti  Muktaaval'i,Shrimaan Nan'buurikeishavaachaaryulu,http://www.dli.ernet.in/bitstream/handle/2015/386090/aachaarya-suukti.pdf?sequence=1&isAllowed=y
Aachaarya Ratnakaramu San'put'an' 2,Van'girapu Siitaraama Kavi,http://www.dli.ernet.in/bitstream/handle/2015/372675/Aachaarya-Ratnakaramu.pdf?sequence=1&isAllowed=y
Aachaarya Ran'gaa Jiivita Katha,Narasayya Vein'kat'a,http://www.dli.ernet.in/bitstream/handle/2015/371307/Aachaarya-Rangaa.pdf?sequence=1&isAllowed=y
Aadarsha Shikharaalu,Ji Vi Krxshhnd-araavu,http://www.dli.ernet.in/bitstream/handle/2015/492157/aadarsha-shikharaalu.pdf?sequence=1&isAllowed=y
A.chehove Kadalu,A.chehove,http://www.dli.ernet.in/bitstream/handle/2015/387781/AChehove-Kadalu.pdf?sequence=1&isAllowed=y
Aadarsha Bhaktulu,Puraand-apan'd'a Satyanaaraayand-a,http://www.dli.ernet.in/bitstream/handle/2015/491421/aadarsha-bhaktulu.pdf?sequence=1&isAllowed=y
Aadarsha Prabhuvu Asapjaa Vii 1911 1936,Siitaaraamayya Kurugan't'i,http://www.dli.ernet.in/bitstream/handle/2015/372392/Aadarsha-Prabhuvu.pdf?sequence=1&isAllowed=y
Aadhaayatmasan'kiirtanalu,Taal'lapaaka Annamaachaaryayalu,http://www.dli.ernet.in/bitstream/handle/2015/333093/Aadhaayatmasankiirtanalu.pdf?sequence=1&isAllowed=y
Aadarshanaarii Sushiila,Shrii Bulusu Udaya Bhaaskaran',http://www.dli.ernet.in/bitstream/handle/2015/491422/aadarshanaarii-sushiila.pdf?sequence=1&isAllowed=y
Aadhaaramulu,Not Available,http://www.dli.ernet.in/bitstream/handle/2015/331600/Aadhaaramulu.pdf?sequence=1&isAllowed=y
Aadarsharatnamaala,Ven'pat'i Jaanakiideivi,http://www.dli.ernet.in/bitstream/handle/2015/331455/Aadarsharatnamaala.pdf?sequence=1&isAllowed=y
Aadarshaalu Anuban'dhaalu,Shin'gamaneini Naaraayand-achaudari,http://www.dli.ernet.in/bitstream/handle/2015/497170/aadarshaalu-anubandhaalu.pdf?sequence=1&isAllowed=y
Aadhunika Aarogyaraxana Granghavali,Dr. G. Samaram,http://www.dli.ernet.in/bitstream/handle/2015/387770/Aadhunika-Aarogyaraxana.pdf?sequence=1&isAllowed=y
Aadhunika Aarogyaraxana Granghavali,Dr. G. Samaram,http://www.dli.ernet.in/bitstream/handle/2015/393861/Aadhunika-Aarogyaraxana.pdf?sequence=1&isAllowed=y
Aadhishakti - Ammoru - Puranam,Vangapandu Appalaswamy,http://www.dli.ernet.in/bitstream/handle/2015/393876/Aadhishakti--.pdf?sequence=1&isAllowed=y
Aadhishakti - Ammoru - Puranam,Vangapandu Appalaswamy,http://www.dli.ernet.in/bitstream/handle/2015/387784/Aadhishakti--.pdf?sequence=1&isAllowed=y
Aadhunika Kavita Abhipraayaveidika,Aachaarya Tirumala,http://www.dli.ernet.in/bitstream/handle/2015/492490/aadhunika-kavita.pdf?sequence=1&isAllowed=y
Aadhunika Bhaashhaashaastra Siddhaan'taalu,Pi Yas Subrahmand-yan',http://www.dli.ernet.in/bitstream/handle/2015/492379/aadhunika-bhaashhaashaastra.pdf?sequence=1&isAllowed=y
Aadhunika Aarogyaraxana Granghavali,Dr. G. Samaram,http://www.dli.ernet.in/bitstream/handle/2015/389789/Aadhunika-Aarogyaraxana.pdf?sequence=1&isAllowed=y
Aadhunikaan'dhra Vaajnj-maya Vikaasa Vaikhari,Raamayya Jayan'ti,http://www.dli.ernet.in/bitstream/handle/2015/372180/Aadhunikaandhra-Vaajnj-maya.pdf?sequence=1&isAllowed=y
Aadhunika Bhaarata Saahityakartalu,Ke Vi Aar,http://www.dli.ernet.in/bitstream/handle/2015/492268/aadhunika-bhaarata.pdf?sequence=1&isAllowed=y
Aadhunikaan'dhra Saahityan'loo Chaaritraka Geiyakaavyaalu,Mad'akaa Satyanaaraayand-a,http://www.dli.ernet.in/bitstream/handle/2015/492712/aadhunikaandhra-saahityanloo.pdf?sequence=1&isAllowed=y
Aadhunika Naat'akaran'gan' Ii Dashaabdi Prayoogaalu,Booyina Ven'kat'eishvara Raavu,http://www.dli.ernet.in/bitstream/handle/2015/386091/aadhunika-naatakarangan.pdf?sequence=1&isAllowed=y
Aadhunika Tamil'a Saahitya Nirmaatalu,Challaa Raadhaakrxshhnd-a Sharma,http://www.dli.ernet.in/bitstream/handle/2015/386092/aadhunika-tamila.pdf?sequence=1&isAllowed=y
Aadhunika Naat'akaran'gan' Ii Dashaabdi Prayoogaalu,Booyina Ven'kat'eishvara Raavu,http://www.dli.ernet.in/bitstream/handle/2015/492601/aadhunika-naatakarangan.pdf?sequence=1&isAllowed=y
Aadhunika Vijnj-aanan' 1949,Vasan'taraavu Vein'kat'araavu,http://www.dli.ernet.in/bitstream/handle/2015/370927/Aadhunika-Vijnj-aanan.pdf?sequence=1&isAllowed=y
Aadunika Padya Manjari,K.v Ramakoti Sastri,http://www.dli.ernet.in/bitstream/handle/2015/391318/AADUNIKA-PADYA.pdf?sequence=1&isAllowed=y
Aadunika Arthika Sinddanthalu,Moulana Syyad Abul Ala Moudoodi,http://www.dli.ernet.in/bitstream/handle/2015/391315/AADUNIKA-ARTHIKA.pdf?sequence=1&isAllowed=y
Aadhyaatmasan'kiirtanalu,Not Available,http://www.dli.ernet.in/bitstream/handle/2015/330840/Aadhyaatmasankiirtanalu.pdf?sequence=1&isAllowed=y
Aadunika Padya Manjari,K.v Ramakoti Sastri,http://www.dli.ernet.in/bitstream/handle/2015/387771/Aadunika-Padya.pdf?sequence=1&isAllowed=y
Aadinaaraayand-a Shatakamu,Not Available,http://www.dli.ernet.in/bitstream/handle/2015/331950/Aadinaaraayand-a-Shatakamu.pdf?sequence=1&isAllowed=y
Aaditya Hrudayamu,Kalidasu Ramachandra Sastri,http://www.dli.ernet.in/bitstream/handle/2015/391314/AADITYA-HRUDAYAMU.pdf?sequence=1&isAllowed=y
Aadarshamu-part 1,Pagadala Krishnamurthy Naidu,http://www.dli.ernet.in/bitstream/handle/2015/388504/Aadarshamu-Part-1.pdf?sequence=1&isAllowed=y
Aadi Shankarula Atmabodha,B.ramamohanarao,http://www.dli.ernet.in/bitstream/handle/2015/393862/Aadi-Shankarula.pdf?sequence=1&isAllowed=y
Aadi Sarvaartha Chin'taamand-i,Deivanagud'i Naaraayand-a Shaastrulu,http://www.dli.ernet.in/bitstream/handle/2015/372972/Aadi-Sarvaartha.pdf?sequence=1&isAllowed=y
Aadi - Anadi,"Panduranga Rao,i",http://www.dli.ernet.in/bitstream/handle/2015/390923/AADI--.pdf?sequence=1&isAllowed=y
Aadhyaatmika Naat'akamulu,Nan'd'uuri Ven'kat'asubbaaraavu,http://www.dli.ernet.in/bitstream/handle/2015/371444/Aadhyaatmika-Naatakamulu.pdf?sequence=1&isAllowed=y
Aagni Kriid'a,Nan'diraaju Chalapatiraavu,http://www.dli.ernet.in/bitstream/handle/2015/370990/Aagni-Kriida.pdf?sequence=1&isAllowed=y
Aadunika Vignanamu,V.venkata Rao,http://www.dli.ernet.in/bitstream/handle/2015/389791/AADUNIKA-VIGNANAMU.pdf?sequence=1&isAllowed=y
Aadunikandra Kavitvam,Dr C.narayan Reddy,http://www.dli.ernet.in/bitstream/handle/2015/391317/AADUNIKANDRA-KAVITVAM.pdf?sequence=1&isAllowed=y
Aagama Giiti Kavitaasan'chayanan',Aaluuribairaagi,http://www.dli.ernet.in/bitstream/handle/2015/386095/aagama-giiti.pdf?sequence=1&isAllowed=y
Aagneya Asia,Sri M. Siva Nagayya,http://www.dli.ernet.in/bitstream/handle/2015/387774/Aagneya-Asia.pdf?sequence=1&isAllowed=y
Aadunika Vignanamu,V.venkata Rao,http://www.dli.ernet.in/bitstream/handle/2015/391319/AADUNIKA-VIGNANAMU.pdf?sequence=1&isAllowed=y
Aagneya Asia,Sri M. Siva Nagayya,http://www.dli.ernet.in/bitstream/handle/2015/393864/Aagneya-Asia.pdf?sequence=1&isAllowed=y
Aadunika Telugu Sahityam Lo Vibinna Doranulu,K.k Ranganadha Charyulu,http://www.dli.ernet.in/bitstream/handle/2015/387773/Aadunika-Telugu.pdf?sequence=1&isAllowed=y
Aahara Kartli Nivarana Chattamu-1954,A.venkateswarrlu,http://www.dli.ernet.in/bitstream/handle/2015/393865/Aahara-Kartli.pdf?sequence=1&isAllowed=y
Aadunika Padya Manjari,K.v Ramakoti Sastri,http://www.dli.ernet.in/bitstream/handle/2015/389790/AADUNIKA-PADYA.pdf?sequence=1&isAllowed=y
Aadunika Telugu Sahityam Lo Vibinna Doranulu,K.k Ranganadha Charyulu,http://www.dli.ernet.in/bitstream/handle/2015/393863/Aadunika-Telugu.pdf?sequence=1&isAllowed=y
Aahnikakaand-d'an',Naaraayand-aarya,http://www.dli.ernet.in/bitstream/handle/2015/372937/Aahnikakaand-dan.pdf?sequence=1&isAllowed=y
Aahvanamu,Vanamamalai Vardha Charyulu,http://www.dli.ernet.in/bitstream/handle/2015/391322/AAHVANAMU.pdf?sequence=1&isAllowed=y
Aahnikakaand-d'an',Dod'd'abeiri Naaraayand-a Shaastri,http://www.dli.ernet.in/bitstream/handle/2015/372812/Aahnikakaand-dan.pdf?sequence=1&isAllowed=y
Aahara Kartli Nivarana Chattamu-1954,A.venkateswarrlu,http://www.dli.ernet.in/bitstream/handle/2015/391321/AAHARA-KARTLI.pdf?sequence=1&isAllowed=y
Aahalyabai,Chilakamarthi Laxminarasimahamu,http://www.dli.ernet.in/bitstream/handle/2015/329784/Aahalyabai.pdf?sequence=1&isAllowed=y
Aahaaravijnj-aanan' 1,Koodan'd'araamayya,http://www.dli.ernet.in/bitstream/handle/2015/491424/aahaaravijnj-aanan-1.pdf?sequence=1&isAllowed=y
"Aahaaramu-part 1,2",Not Available,http://www.dli.ernet.in/bitstream/handle/2015/391320/AAHAARAMU-PART-12.pdf?sequence=1&isAllowed=y
Aahaara Shaastramu 1,Not Available,http://www.dli.ernet.in/bitstream/handle/2015/492823/aahaara-shaastramu.pdf?sequence=1&isAllowed=y
Aahaaravijnj-aanan',Raamamuurti Shaastri,http://www.dli.ernet.in/bitstream/handle/2015/491423/aahaaravijnj-aanan.pdf?sequence=1&isAllowed=y
Aaku Kuuralu,Sheishhagiriraavu Aan'd'ra,http://www.dli.ernet.in/bitstream/handle/2015/372135/Aaku-Kuuralu.pdf?sequence=1&isAllowed=y
Aaku Kuralu,Andra Sheshagiri Rao,http://www.dli.ernet.in/bitstream/handle/2015/387797/Aaku-Kuralu.pdf?sequence=1&isAllowed=y
Aakasham Santham,Yadav Rajendra,http://www.dli.ernet.in/bitstream/handle/2015/448481/Aakasham-Santham.pdf?sequence=1&isAllowed=y
Aaku Kuralu,Andra Sheshagiri Rao,http://www.dli.ernet.in/bitstream/handle/2015/393898/Aaku-Kuralu.pdf?sequence=1&isAllowed=y
Aakashavani,Gummididala_venkata_subbarao,http://www.dli.ernet.in/bitstream/handle/2015/330552/Aakashavani.pdf?sequence=1&isAllowed=y
Aalaya Nithyachanapadathi,Phanipuram Rangaswamy Bhattacharya,http://www.dli.ernet.in/bitstream/handle/2015/329511/Aalaya-Nithyachanapadathi.pdf?sequence=1&isAllowed=y
Aakasa Bharathi,Acharya Tumati Dhronappa,http://www.dli.ernet.in/bitstream/handle/2015/391323/AAKASA-BHARATHI.pdf?sequence=1&isAllowed=y
Aakasham Santham,Yadav Rajendra,http://www.dli.ernet.in/bitstream/handle/2015/287826/Aakasham-Santham.pdf?sequence=1&isAllowed=y
Aakaasha Bhaarati,Tuumaat'i Dond-appa,http://www.dli.ernet.in/bitstream/handle/2015/386096/aakaasha-bhaarati.pdf?sequence=1&isAllowed=y
Aal'vaarugal' Vaibhavam,Shriikaanj-chi Prativaadibhayang-karam And-nd-ang-garaachaaryar,http://www.dli.ernet.in/bitstream/handle/2015/372539/Aalvaarugal-Vaibhavam.pdf?sequence=1&isAllowed=y
Aam,Unknown,http://www.dli.ernet.in/bitstream/handle/2015/448438/Aam.pdf?sequence=1&isAllowed=y
Aamukta Maalyada Savyaakhyaanamu,Raamasvaami Shaastrulu,http://www.dli.ernet.in/bitstream/handle/2015/333145/Aamukta-Maalyada.pdf?sequence=1&isAllowed=y
Aame Chuupina Velugu,Ghat't'i An'janeiyasharma,http://www.dli.ernet.in/bitstream/handle/2015/331567/Aame-Chuupina.pdf?sequence=1&isAllowed=y
Aaloochanaa Loochanaalu,Daasharathi,http://www.dli.ernet.in/bitstream/handle/2015/491425/aaloochanaa-loochanaalu.pdf?sequence=1&isAllowed=y
Aame Vyabhichaarind-aa,Shrii Maanaapuran',http://www.dli.ernet.in/bitstream/handle/2015/331884/Aame-Vyabhichaarind-aa.pdf?sequence=1&isAllowed=y
Aame Jaadalu,Bejawada Gopala Reddy,http://www.dli.ernet.in/bitstream/handle/2015/391324/AAME-JAADALU.pdf?sequence=1&isAllowed=y
Aam,Unknown,http://www.dli.ernet.in/bitstream/handle/2015/287796/Aam.pdf?sequence=1&isAllowed=y
Aamoonu,Not Available,http://www.dli.ernet.in/bitstream/handle/2015/331418/Aamoonu.pdf?sequence=1&isAllowed=y
Aamuktamaalyada,Not Available,http://www.dli.ernet.in/bitstream/handle/2015/330349/Aamuktamaalyada.pdf?sequence=1&isAllowed=y
Aaloochanaa Loochanaalu,Daasharathi,http://www.dli.ernet.in/bitstream/handle/2015/491320/aaloochanaa-loochanaalu.pdf?sequence=1&isAllowed=y
Aamukthamalyada Padaprayoga Soochika,Dr Papi Reddy Narasimha Reddy,http://www.dli.ernet.in/bitstream/handle/2015/391325/AAMUKTHAMALYADA-PADAPRAYOGA.pdf?sequence=1&isAllowed=y
Aan'dhra Bhaashha Sarvasvarha Niyama Kat'hipaayamulu,Veidan' Ven'kat'araaya Shaastri,http://www.dli.ernet.in/bitstream/handle/2015/497172/aandhra-bhaashha.pdf?sequence=1&isAllowed=y
Aan'd'ruu Kaarnegii,Soomayaajulu Vaavilaala,http://www.dli.ernet.in/bitstream/handle/2015/372387/Aandruu-Kaarnegii.pdf?sequence=1&isAllowed=y
Aamukthamalyada Padaprayoga Soochika,Dr Papi Reddy Narasimha Reddy,http://www.dli.ernet.in/bitstream/handle/2015/387775/Aamukthamalyada-Padaprayoga.pdf?sequence=1&isAllowed=y
Aan'dhra Chin'taamand-i Vyaakhyaa,"Oriental Research Institute, Tirupati",http://www.dli.ernet.in/bitstream/handle/2015/372653/Aandhra-Chintaamand-i.pdf?sequence=1&isAllowed=y
Aan'dhra Bhaaminii Vilaasamu,Subbaa Dun't'a,http://www.dli.ernet.in/bitstream/handle/2015/372065/Aandhra-Bhaaminii.pdf?sequence=1&isAllowed=y
Aan'dhra Dashakumaara Charitamu,Shaasatrii Veidamu Vein'kat'araaya,http://www.dli.ernet.in/bitstream/handle/2015/333063/Aandhra-Dashakumaara.pdf?sequence=1&isAllowed=y
Aan'dhra Darshini,Esvi Narasayya,http://www.dli.ernet.in/bitstream/handle/2015/371088/Aandhra-Darshini.pdf?sequence=1&isAllowed=y
Aan'dhra Bilhand-iiyamu,Venkataraayashastri Veidamu,http://www.dli.ernet.in/bitstream/handle/2015/371216/Aandhra-Bilhand-iiyamu.pdf?sequence=1&isAllowed=y
Aan'dhra Bhaashhaa Vikaasamu,Gan't'i Joogisoomayaaji,http://www.dli.ernet.in/bitstream/handle/2015/497173/aandhra-bhaashhaa.pdf?sequence=1&isAllowed=y
Aan'dhra Deishamu Videisha Yaatrikulu,Raavu Vein'kat'akrxshhnd-a Bhaavaraaju,http://www.dli.ernet.in/bitstream/handle/2015/371326/Aandhra-Deishamu.pdf?sequence=1&isAllowed=y
Aan'dhra Kathaa Saritsaagaramu,Krxshhnd-a Vein'kat'araama,http://www.dli.ernet.in/bitstream/handle/2015/371740/Aandhra-Kathaa.pdf?sequence=1&isAllowed=y
Aan'dhra Kavitaa Pitaamahud'u,An'janeiyulu Ji,http://www.dli.ernet.in/bitstream/handle/2015/372024/Aandhra-Kavitaa.pdf?sequence=1&isAllowed=y
Aan'dhra Kavi Taran'gind-i Gran'tha 14,Sheishhayya Shriichaagan't'i,http://www.dli.ernet.in/bitstream/handle/2015/372397/Aandhra-Kavi.pdf?sequence=1&isAllowed=y
Aan'dhra Kathaa Saritsaagaramu Nara Vaahana,Krxshhnd-a Vein'kat'araama,http://www.dli.ernet.in/bitstream/handle/2015/371935/Aandhra-Kathaa.pdf?sequence=1&isAllowed=y
Aan'dhra Kaaman'dakamu,Jakkaraaju Ven'kat'akavi Virachitamu,http://www.dli.ernet.in/bitstream/handle/2015/386097/aandhra-kaamandakamu.pdf?sequence=1&isAllowed=y
Aan'dhra Kaamaan'd'akamu,Vein'kat'akavi Jakkaraaju,http://www.dli.ernet.in/bitstream/handle/2015/371618/Aandhra-Kaamaandakamu.pdf?sequence=1&isAllowed=y
Aan'dhra Harshha Charitramu,Ramand-achaari Em Vi,http://www.dli.ernet.in/bitstream/handle/2015/371441/Aandhra-Harshha.pdf?sequence=1&isAllowed=y
Aan'dhra Kaaman'dakamu,Jakkaraaju Ven'kat'akavi Virachitamu,http://www.dli.ernet.in/bitstream/handle/2015/491431/aandhra-kaamandakamu.pdf?sequence=1&isAllowed=y
Aan'dhra Gadya Vaajmaya Charitra Prathama San'put'amu,Gobbuuru Vein'kat'aanan'da Raaghava Raavu,http://www.dli.ernet.in/bitstream/handle/2015/330394/Aandhra-Gadya.pdf?sequence=1&isAllowed=y
Aan'dhra Kavula Charitramu Muud'ava Bhaagamu,Lin'gamu Viireisha Kei,http://www.dli.ernet.in/bitstream/handle/2015/333251/Aandhra-Kavula.pdf?sequence=1&isAllowed=y
Aan'dhra Mahaabhaarata Nighan't'uvu,Abbaraaju Suuryanaaraayand-a,http://www.dli.ernet.in/bitstream/handle/2015/386099/aandhra-mahaabhaarata.pdf?sequence=1&isAllowed=y
Aan'dhra Mimaan'saanyaaya Muktaaval'i,Goopaalakrxshhnd-amma Ke,http://www.dli.ernet.in/bitstream/handle/2015/372341/Aandhra-Mimaansaanyaaya.pdf?sequence=1&isAllowed=y
Aan'dhra Naat'aka Pitaamahud'u,Vein'kat'avadhaani Divaakarla,http://www.dli.ernet.in/bitstream/handle/2015/371628/Aandhra-Naataka.pdf?sequence=1&isAllowed=y
Aan'dhra Mahaa Bhaaratamu Viraat'a  Parvamu,Raamamuurti Puraand-apan'd'a,http://www.dli.ernet.in/bitstream/handle/2015/371436/Aandhra-Mahaa.pdf?sequence=1&isAllowed=y
Aan'dhra Mahaabhaarata Nighan't'uvu,Abbaraaju Suuryanaaraayand-a,http://www.dli.ernet.in/bitstream/handle/2015/491653/aandhra-mahaabhaarata.pdf?sequence=1&isAllowed=y
Aan'dhra Mahaab Haaratamu 68,Shaasatri Suuryanaaraayand-a,http://www.dli.ernet.in/bitstream/handle/2015/371324/Aandhra-Mahaab.pdf?sequence=1&isAllowed=y
Aan'dhra Mahaa Bhaaratamu Chhan'dashilpamu,D'aakt'ar Paat'iban'd'a Maadhavasharma,http://www.dli.ernet.in/bitstream/handle/2015/497174/aandhra-mahaa.pdf?sequence=1&isAllowed=y
Aan'dhra Patrika Raktaaqs-isan'vatsaramu 1924,Nageshvara Raavu Pan'tulu,http://www.dli.ernet.in/bitstream/handle/2015/370544/Aandhra-Patrika.pdf?sequence=1&isAllowed=y
"Aan'dhra Patrika San'chika 36, 1945 - 46",Not Available,http://www.dli.ernet.in/bitstream/handle/2015/373706/Aandhra-Patrika.pdf?sequence=1&isAllowed=y
"Aan'dhra Patrika N'chika 36, 1945 - 46",Not Available,http://www.dli.ernet.in/bitstream/handle/2015/370735/Aandhra-Patrika.pdf?sequence=1&isAllowed=y
Aan'dhra Mahaa Bhaaratamu Chhan'dah Shilpamu,Paat'iban'd'a Maadhavasharma,http://www.dli.ernet.in/bitstream/handle/2015/491542/aandhra-mahaa.pdf?sequence=1&isAllowed=y
Aan'dhra Mahaa Bhaaratamu Chhan'dah Shilpamu,Paat'iban'd'a Maadhavasharma,http://www.dli.ernet.in/bitstream/handle/2015/386098/aandhra-mahaa.pdf?sequence=1&isAllowed=y
Aan'dhra Patrika 1959 - 60,Not Available,http://www.dli.ernet.in/bitstream/handle/2015/373783/Aandhra-Patrika.pdf?sequence=1&isAllowed=y
"Aan'dhra Patrika 17 Va San'chika, March 15, 1926",Nageswara Ravu K,http://www.dli.ernet.in/bitstream/handle/2015/373707/Aandhra-Patrika.pdf?sequence=1&isAllowed=y
Aan'dhra Pan'd'ita Bhiishhakkula Bhaashhaa Bheshhajamu,Muurti Ven'kat'a Raama,http://www.dli.ernet.in/bitstream/handle/2015/371421/Aandhra-Pandita.pdf?sequence=1&isAllowed=y
